GEOID,Unemployment_Risk,DATE,Sector,Confidence_Score,If_predict
01003,0.1991,2019-11,72,,False
01003,0.1534,2019-11,81,,False
01003,0.1556,2019-11,92,0.427,True
01003,0.1988,2019-12,11,,False
01003,0.0449,2019-12,21,,False
01003,0.225,2019-12,22,,False
01003,0.1237,2019-12,23,0.925,True
01003,0.0997,2019-12,31,,False
01003,0.0457,2019-12,42,,False
01003,0.0259,2019-12,44,,False
01003,0.0795,2019-12,48,0.771,True
01003,0.1227,2019-12,51,0.849,True
01003,0.1768,2019-12,52,,False
01003,0.1791,2019-12,53,,False
01003,0.2359,2019-12,54,,False
01003,0.1936,2019-12,56,0.581,True
01003,0.13,2019-12,61,,False
01003,0.2025,2019-12,62,0.753,True
01003,0.0874,2019-12,71,,False
01003,0.0968,2019-12,72,,False
01003,0.0527,2019-12,81,,False
01003,0.0295,2019-12,92,0.824,True
01003,0.2125,2020-01,11,,False
01003,0.0939,2020-01,21,0.401,True
01003,0.1904,2020-01,22,,False
01003,0.0408,2020-01,23,,False
01003,0.1116,2020-01,31,,False
01003,0.2286,2020-01,42,0.516,True
01003,0.0864,2020-01,44,,False
01003,0.0388,2020-01,48,,False
01003,0.1054,2020-01,51,0.909,True
01003,0.1685,2020-01,52,,False
01003,0.0753,2020-01,53,,False
01003,0.0174,2020-01,54,,False
01003,0.0919,2020-01,56,,False
01003,0.2096,2020-01,61,0.789,True
01003,0.0267,2020-01,62,,False
01003,0.0167,2020-01,71,,False
01003,0.0805,2020-01,72,0.616,True
01003,0.1388,2020-01,81,,False
01003,0.1697,2020-01,92,,False
01003,0.1074,2020-02,11,,False
01003,0.1139,2020-02,21,0.688,True
01003,0.0471,2020-02,22,,False
01003,0.0142,2020-02,23,,False
01003,0.0869,2020-02,31,,False
01003,0.0977,2020-02,42,0.534,True
01003,0.1101,2020-02,44,,False
01003,0.1613,2020-02,48,,False
01003,0.0813,2020-02,51,0.847,True
01003,0.1751,2020-02,52,,False
01003,0.0686,2020-02,53,,False
01003,0.0668,2020-02,54,,False
01003,0.1664,2020-02,56,,False
01003,0.109,2020-02,61,0.797,True
01003,0.157,2020-02,62,,False
01003,0.1871,2020-02,71,0.671,True
01003,0.2269,2020-02,72,,False
01003,0.133,2020-02,81,,False
01003,0.2055,2020-02,92,,False
01003,0.0361,2020-03,11,0.626,True
01003,0.1733,2020-03,21,,False
01003,0.0923,2020-03,22,,False
01003,0.0805,2020-03,23,,False
01003,0.2175,2020-03,31,,False
01003,0.1108,2020-03,42,,False
01003,0.0405,2020-03,44,,False
01003,0.2248,2020-03,48,0.983,True
01003,0.2407,2020-03,51,,False
01003,0.2079,2020-03,52,,False
01003,0.1068,2020-03,53,0.768,True
01003,0.2067,2020-03,54,,False
01003,0.1352,2020-03,56,0.649,True
01003,0.0493,2020-03,61,0.693,True
01003,0.1106,2020-03,62,,False
01003,0.1824,2020-03,71,,False
01003,0.0309,2020-03,72,,False
01003,0.0511,2020-03,81,0.936,True
01003,0.2468,2020-03,92,,False
01003,0.134,2020-04,11,,False
01003,0.0317,2020-04,21,,False
01003,0.1707,2020-04,22,,False
01003,0.1371,2020-04,23,,False
01003,0.1078,2020-04,31,,False
01003,0.02,2020-04,42,0.743,True
01003,0.03,2020-04,44,0.577,True
01003,0.0541,2020-04,48,0.878,True
01003,0.0946,2020-04,51,,False
01003,0.0733,2020-04,52,,False
01003,0.1439,2020-04,53,,False
01003,0.0507,2020-04,54,,False
01003,0.0645,2020-04,56,0.521,True
01003,0.2227,2020-04,61,,False
01003,0.1251,2020-04,62,,False
01003,0.0215,2020-04,71,,False
01003,0.1636,2020-04,72,,False
01003,0.1893,2020-04,81,,False
01003,0.0587,2020-04,92,0.662,True
01003,0.0209,2020-05,11,,False
01003,0.0765,2020-05,21,,False
01003,0.0716,2020-05,22,,False
01003,0.1343,2020-05,23,,False
01003,0.115,2020-05,31,,False
01003,0.2026,2020-05,42,,False
01003,0.0952,2020-05,44,0.522,True
01003,0.1726,2020-05,48,,False
01003,0.2021,2020-05,51,0.959,True
01003,0.1401,2020-05,52,0.487,True
01003,0.125,2020-05,53,,False
01003,0.1335,2020-05,54,0.977,True
01003,0.1027,2020-05,56,,False
01003,0.0679,2020-05,61,,False
01003,0.0102,2020-05,62,,False
01003,0.0947,2020-05,71,0.639,True
01003,0.1985,2020-05,72,,False
01003,0.1769,2020-05,81,,False
01003,0.16,2020-05,92,0.854,True
01003,0.2042,2020-06,11,0.552,True
01003,0.214,2020-06,21,0.448,True
01003,0.1538,2020-06,22,,False
01003,0.1559,2020-06,23,,False
01003,0.0214,2020-06,31,,False
01003,0.0799,2020-06,42,,False
01003,0.1468,2020-06,44,,False
01003,0.2235,2020-06,48,,False
01003,0.2177,2020-06,51,,False
01003,0.0342,2020-06,52,,False
01003,0.1044,2020-06,53,,False
01003,0.0357,2020-06,54,,False
01003,0.1686,2020-06,56,,False
01003,0.1637,2020-06,61,,False
01003,0.1534,2020-06,62,,False
01003,0.2198,2020-06,71,0.583,True
01003,0.1217,2020-06,72,,False
01003,0.1241,2020-06,81,,False
01003,0.1841,2020-06,92,,False
01003,0.14,2020-07,11,,False
01003,0.0604,2020-07,21,0.8,True
01003,0.054,2020-07,22,,False
01003,0.104,2020-07,23,0.644,True
01003,0.1823,2020-07,31,,False
01003,0.031,2020-07,42,,False
01003,0.0946,2020-07,44,,False
01003,0.1078,2020-07,48,0.678,True
01003,0.1903,2020-07,51,,False
01003,0.2394,2020-07,52,0.694,True
01003,0.0151,2020-07,53,,False
01003,0.0558,2020-07,54,0.503,True
01003,0.0623,2020-07,56,0.742,True
01003,0.13,2020-07,61,,False
01003,0.0648,2020-07,62,,False
01003,0.2185,2020-07,71,0.702,True
01003,0.0484,2020-07,72,,False
01003,0.2204,2020-07,81,0.975,True
01003,0.2262,2020-07,92,,False
01003,0.2404,2020-08,11,0.517,True
01003,0.0322,2020-08,21,,False
01003,0.1498,2020-08,22,,False
01003,0.2173,2020-08,23,,False
01003,0.2431,2020-08,31,0.957,True
01003,0.2269,2020-08,42,,False
01003,0.234,2020-08,44,0.505,True
01003,0.2235,2020-08,48,,False
01003,0.1993,2020-08,51,,False
01003,0.0499,2020-08,52,,False
01003,0.0511,2020-08,53,,False
01003,0.2104,2020-08,54,0.865,True
01003,0.1669,2020-08,56,,False
01003,0.0814,2020-08,61,,False
01003,0.152,2020-08,62,,False
01003,0.0507,2020-08,71,,False
01003,0.1453,2020-08,72,,False
01003,0.1249,2020-08,81,0.542,True
01003,0.0563,2020-08,92,,False
01003,0.0211,2020-09,11,,False
01003,0.0393,2020-09,21,0.465,True
01003,0.014,2020-09,22,,False
01003,0.0758,2020-09,23,,False
01003,0.0191,2020-09,31,0.702,True
01003,0.0576,2020-09,42,,False
01003,0.1949,2020-09,44,,False
01003,0.1617,2020-09,48,0.445,True
01003,0.0718,2020-09,51,0.498,True
01003,0.0552,2020-09,52,,False
01003,0.0927,2020-09,53,,False
01003,0.1923,2020-09,54,,False
01003,0.2361,2020-09,56,,False
01003,0.1676,2020-09,61,,False
01003,0.2104,2020-09,62,,False
01003,0.0941,2020-09,71,,False
01003,0.0147,2020-09,72,0.775,True
01003,0.154,2020-09,81,0.901,True
01003,0.1545,2020-09,92,,False
01003,0.043,2020-10,11,0.51,True
01003,0.1062,2020-10,21,0.691,True
01003,0.0458,2020-10,22,,False
01003,0.0705,2020-10,23,,False
01003,0.0339,2020-10,31,0.496,True
01003,0.2129,2020-10,42,,False
01003,0.1238,2020-10,44,,False
01003,0.0498,2020-10,48,,False
01003,0.1475,2020-10,51,0.952,True
01003,0.0649,2020-10,52,0.553,True
01003,0.154,2020-10,53,,False
01003,0.2409,2020-10,54,,False
01003,0.0615,2020-10,56,,False
01003,0.1646,2020-10,61,,False
01003,0.2338,2020-10,62,,False
01003,0.0624,2020-10,71,,False
01003,0.229,2020-10,72,,False
01003,0.0489,2020-10,81,0.711,True
01003,0.2149,2020-10,92,,False
01003,0.0262,2020-11,11,,False
01003,0.2487,2020-11,21,0.814,True
01003,0.0657,2020-11,22,,False
01003,0.0109,2020-11,23,,False
01003,0.1197,2020-11,31,0.607,True
01003,0.246,2020-11,42,0.893,True
01003,0.2015,2020-11,44,,False
01003,0.08,2020-11,48,,False
01003,0.1446,2020-11,51,0.557,True
01003,0.2311,2020-11,52,0.71,True
01003,0.0227,2020-11,53,,False
01003,0.0633,2020-11,54,0.478,True
01003,0.2021,2020-11,56,0.928,True
01003,0.1047,2020-11,61,0.658,True
01003,0.1644,2020-11,62,,False
01003,0.028,2020-11,71,0.828,True
01003,0.1922,2020-11,72,0.42,True
01003,0.0534,2020-11,81,,False
01003,0.0906,2020-11,92,,False
01003,0.2375,2020-12,11,0.54,True
01003,0.2367,2020-12,21,,False
01003,0.2414,2020-12,22,,False
01003,0.1838,2020-12,23,,False
01003,0.1853,2020-12,31,0.846,True
01003,0.1005,2020-12,42,,False
01003,0.1932,2020-12,44,,False
01003,0.1797,2020-12,48,,False
01003,0.0193,2020-12,51,0.841,True
01003,0.0426,2020-12,52,,False
01003,0.0794,2020-12,53,0.849,True
01003,0.0338,2020-12,54,0.964,True
01003,0.1806,2020-12,56,,False
01003,0.0841,2020-12,61,0.878,True
01003,0.1073,2020-12,62,,False
01003,0.0304,2020-12,71,,False
01003,0.1586,2020-12,72,0.427,True
01003,0.2098,2020-12,81,0.506,True
01003,0.1039,2020-12,92,,False
01003,0.0746,2021-01,11,,False
01003,0.0692,2021-01,21,,False
01003,0.0864,2021-01,22,,False
01003,0.1009,2021-01,23,,False
01003,0.109,2021-01,31,0.548,True
01003,0.1309,2021-01,42,0.424,True
01003,0.1635,2021-01,44,,False
01003,0.0118,2021-01,48,,False
01003,0.2474,2021-01,51,,False
01003,0.0478,2021-01,52,0.689,True
01003,0.159,2021-01,53,0.56,True
01003,0.0826,2021-01,54,,False
01003,0.1638,2021-01,56,,False
01003,0.0255,2021-01,61,0.964,True
01003,0.1165,2021-01,62,0.651,True
01003,0.2301,2021-01,71,,False
01003,0.0503,2021-01,72,,False
01003,0.0918,2021-01,81,,False
01003,0.1199,2021-01,92,0.66,True
01003,0.1281,2021-02,11,,False
01003,0.1838,2021-02,21,0.466,True
01003,0.2175,2021-02,22,0.437,True
01003,0.037,2021-02,23,,False
01003,0.2026,2021-02,31,,False
01003,0.1042,2021-02,42,,False
01003,0.1477,2021-02,44,,False
01003,0.1912,2021-02,48,,False
01003,0.0601,2021-02,51,,False
01003,0.0633,2021-02,52,,False
01003,0.171,2021-02,53,,False
01003,0.1085,2021-02,54,,False
01003,0.0148,2021-02,56,,False
01003,0.2225,2021-02,61,0.981,True
01003,0.1084,2021-02,62,,False
01003,0.0668,2021-02,71,0.604,True
01003,0.0627,2021-02,72,,False
01003,0.0778,2021-02,81,,False
01003,0.2279,2021-02,92,0.4,True
01003,0.2306,2021-03,11,,False
01003,0.0674,2021-03,21,,False
01003,0.2191,2021-03,22,,False
01003,0.0912,2021-03,23,0.744,True
01003,0.2118,2021-03,31,0.609,True
01003,0.0253,2021-03,42,,False
01003,0.229,2021-03,44,0.745,True
01003,0.0356,2021-03,48,,False
01003,0.1275,2021-03,51,,False
01003,0.2045,2021-03,52,,False
01003,0.1974,2021-03,53,0.42,True
01003,0.2444,2021-03,54,,False
01003,0.0924,2021-03,56,0.853,True
01003,0.0553,2021-03,61,,False
01003,0.1551,2021-03,62,,False
01003,0.106,2021-03,71,,False
01003,0.2198,2021-03,72,,False
01003,0.1244,2021-03,81,0.726,True
01003,0.1618,2021-03,92,,False
01003,0.047,2021-04,11,0.563,True
01003,0.0508,2021-04,21,0.723,True
01003,0.2321,2021-04,22,,False
01003,0.0895,2021-04,23,,False
01003,0.0603,2021-04,31,,False
01003,0.2245,2021-04,42,,False
01003,0.1503,2021-04,44,,False
01003,0.0879,2021-04,48,,False
01003,0.2082,2021-04,51,,False
01003,0.2086,2021-04,52,,False
01003,0.0291,2021-04,53,0.721,True
01003,0.1669,2021-04,54,,False
01003,0.1021,2021-04,56,,False
01003,0.1684,2021-04,61,0.797,True
01003,0.0937,2021-04,62,,False
01003,0.0486,2021-04,71,,False
01003,0.013,2021-04,72,,False
01003,0.2155,2021-04,81,,False
01003,0.0391,2021-04,92,,False
01003,0.2272,2021-05,11,,False
01003,0.0639,2021-05,21,,False
01003,0.1313,2021-05,22,,False
01003,0.0456,2021-05,23,0.884,True
01003,0.158,2021-05,31,,False
01003,0.2436,2021-05,42,,False
01003,0.1301,2021-05,44,0.929,True
01003,0.1351,2021-05,48,,False
01003,0.129,2021-05,51,,False
01003,0.0743,2021-05,52,,False
01003,0.2236,2021-05,53,,False
01003,0.1932,2021-05,54,0.751,True
01003,0.0935,2021-05,56,0.97,True
01003,0.0504,2021-05,61,,False
01003,0.1036,2021-05,62,,False
01003,0.0854,2021-05,71,,False
01003,0.1145,2021-05,72,0.466,True
01003,0.0359,2021-05,81,0.484,True
01003,0.2244,2021-05,92,,False
01003,0.1275,2021-06,11,,False
01003,0.2201,2021-06,21,,False
01003,0.1868,2021-06,22,,False
01003,0.1723,2021-06,23,,False
01003,0.0789,2021-06,31,,False
01003,0.2134,2021-06,42,,False
01003,0.2314,2021-06,44,,False
01003,0.0955,2021-06,48,,False
01003,0.023,2021-06,51,,False
01003,0.0433,2021-06,52,0.732,True
01003,0.1936,2021-06,53,,False
01003,0.2273,2021-06,54,,False
01003,0.2062,2021-06,56,,False
01003,0.0239,2021-06,61,0.87,True
01003,0.1068,2021-06,62,0.495,True
01003,0.0652,2021-06,71,,False
01003,0.0672,2021-06,72,,False
01003,0.1645,2021-06,81,,False
01003,0.1055,2021-06,92,,False
01003,0.0921,2021-07,11,0.573,True
01003,0.0572,2021-07,21,0.924,True
01003,0.1931,2021-07,22,0.998,True
01003,0.0679,2021-07,23,0.983,True
01003,0.1554,2021-07,31,,False
01003,0.1706,2021-07,42,,False
01003,0.0329,2021-07,44,,False
01003,0.1314,2021-07,48,0.489,True
01003,0.1695,2021-07,51,,False
01003,0.0339,2021-07,52,0.985,True
01003,0.1956,2021-07,53,,False
01003,0.2351,2021-07,54,,False
01003,0.1944,2021-07,56,,False
01003,0.0519,2021-07,61,,False
01003,0.0625,2021-07,62,,False
01003,0.1944,2021-07,71,,False
01003,0.0908,2021-07,72,,False
01003,0.0368,2021-07,81,,False
01003,0.1287,2021-07,92,0.886,True
01003,0.0207,2021-08,11,0.695,True
01003,0.0752,2021-08,21,,False
01003,0.1832,2021-08,22,,False
01003,0.1875,2021-08,23,0.553,True
01003,0.0321,2021-08,31,0.614,True
01003,0.0813,2021-08,42,,False
01003,0.223,2021-08,44,,False
01003,0.0202,2021-08,48,,False
01003,0.2476,2021-08,51,,False
01003,0.0402,2021-08,52,,False
01003,0.2423,2021-08,53,,False
01003,0.21,2021-08,54,,False
01003,0.161,2021-08,56,,False
01003,0.2186,2021-08,61,,False
01003,0.1328,2021-08,62,0.48,True
01003,0.0519,2021-08,71,,False
01003,0.0694,2021-08,72,,False
01003,0.1221,2021-08,81,,False
01003,0.2,2021-08,92,,False
01003,0.1932,2021-09,11,,False
01003,0.1021,2021-09,21,,False
01003,0.0154,2021-09,22,,False
01003,0.058,2021-09,23,0.775,True
01003,0.1605,2021-09,31,0.981,True
01003,0.0344,2021-09,42,0.919,True
01003,0.0183,2021-09,44,,False
01003,0.1801,2021-09,48,,False
01003,0.1338,2021-09,51,,False
01003,0.0453,2021-09,52,,False
01003,0.2295,2021-09,53,,False
01003,0.0825,2021-09,54,,False
01003,0.1659,2021-09,56,0.545,True
01003,0.2209,2021-09,61,0.684,True
01003,0.2463,2021-09,62,,False
01003,0.2359,2021-09,71,,False
01003,0.078,2021-09,72,,False
01003,0.2422,2021-09,81,,False
01003,0.1081,2021-09,92,,False
01003,0.1483,2021-10,11,,False
01003,0.1492,2021-10,21,,False
01003,0.014,2021-10,22,,False
01003,0.0792,2021-10,23,0.847,True
01003,0.1354,2021-10,31,,False
01003,0.0846,2021-10,42,,False
01003,0.0851,2021-10,44,,False
01003,0.1916,2021-10,48,,False
01003,0.1637,2021-10,51,,False
01003,0.1117,2021-10,52,,False
01003,0.194,2021-10,53,,False
01003,0.1409,2021-10,54,,False
01003,0.2096,2021-10,56,,False
01003,0.1071,2021-10,61,,False
01003,0.0708,2021-10,62,,False
01003,0.1052,2021-10,71,,False
01003,0.1851,2021-10,72,,False
01003,0.0658,2021-10,81,,False
01003,0.187,2021-10,92,0.469,True
01003,0.0923,2021-11,11,,False
01003,0.1342,2021-11,21,,False
01003,0.0629,2021-11,22,,False
01003,0.0966,2021-11,23,,False
01003,0.0167,2021-11,31,,False
01003,0.2341,2021-11,42,,False
01003,0.1973,2021-11,44,0.594,True
01003,0.0782,2021-11,48,,False
01003,0.1415,2021-11,51,0.78,True
01003,0.0282,2021-11,52,,False
01003,0.077,2021-11,53,0.519,True
01003,0.0371,2021-11,54,,False
01003,0.1803,2021-11,56,,False
01003,0.1167,2021-11,61,,False
01003,0.1095,2021-11,62,0.601,True
01003,0.1428,2021-11,71,,False
01003,0.2004,2021-11,72,0.498,True
01003,0.0213,2021-11,81,,False
01003,0.0403,2021-11,92,0.989,True
01003,0.1771,2021-12,11,,False
01003,0.1013,2021-12,21,0.566,True
01003,0.0188,2021-12,22,0.968,True
01003,0.027,2021-12,23,0.89,True
01003,0.2166,2021-12,31,,False
01003,0.01,2021-12,42,,False
01003,0.0889,2021-12,44,,False
01003,0.0369,2021-12,48,,False
01003,0.1726,2021-12,51,,False
01003,0.0185,2021-12,52,,False
01003,0.0385,2021-12,53,0.986,True
01003,0.1095,2021-12,54,0.658,True
01003,0.0407,2021-12,56,0.71,True
01003,0.1209,2021-12,61,0.675,True
01003,0.1182,2021-12,62,,False
01003,0.2095,2021-12,71,0.802,True
01003,0.1612,2021-12,72,,False
01003,0.1135,2021-12,81,,False
01003,0.231,2021-12,92,,False
01003,0.2342,2022-01,11,,False
01003,0.0832,2022-01,21,0.522,True
01003,0.0155,2022-01,22,,False
01003,0.1412,2022-01,23,,False
01003,0.2299,2022-01,31,,False
01003,0.2364,2022-01,42,,False
01003,0.2306,2022-01,44,0.784,True
01003,0.2089,2022-01,48,0.43,True
01003,0.1382,2022-01,51,,False
01003,0.144,2022-01,52,,False
01003,0.1917,2022-01,53,,False
01003,0.1144,2022-01,54,,False
01003,0.1079,2022-01,56,0.741,True
01003,0.1468,2022-01,61,,False
01003,0.1412,2022-01,62,0.643,True
01003,0.1679,2022-01,71,,False
01003,0.1236,2022-01,72,,False
01003,0.0805,2022-01,81,,False
01003,0.1428,2022-01,92,,False
01003,0.0629,2022-02,11,,False
01003,0.2054,2022-02,21,,False
01003,0.1497,2022-02,22,,False
01003,0.2117,2022-02,23,,False
01003,0.2192,2022-02,31,0.891,True
01003,0.22,2022-02,42,0.85,True
01003,0.1843,2022-02,44,,False
01003,0.0188,2022-02,48,0.975,True
01003,0.1617,2022-02,51,0.634,True
01003,0.167,2022-02,52,,False
01003,0.0309,2022-02,53,,False
01003,0.1435,2022-02,54,,False
01003,0.0351,2022-02,56,0.88,True
01003,0.2309,2022-02,61,,False
01003,0.112,2022-02,62,,False
01003,0.1719,2022-02,71,,False
01003,0.1707,2022-02,72,,False
01003,0.035,2022-02,81,0.657,True
01003,0.1728,2022-02,92,,False
01003,0.087,2022-03,11,,False
01003,0.1665,2022-03,21,0.63,True
01003,0.1823,2022-03,22,0.722,True
01003,0.0699,2022-03,23,0.896,True
01003,0.1321,2022-03,31,,False
01003,0.103,2022-03,42,0.764,True
01003,0.171,2022-03,44,,False
01003,0.2239,2022-03,48,0.472,True
01003,0.0166,2022-03,51,,False
01003,0.2194,2022-03,52,,False
01003,0.2222,2022-03,53,,False
01003,0.236,2022-03,54,,False
01003,0.0991,2022-03,56,0.825,True
01003,0.1624,2022-03,61,,False
01003,0.138,2022-03,62,,False
01003,0.1821,2022-03,71,0.439,True
01003,0.1585,2022-03,72,,False
01003,0.0728,2022-03,81,,False
01003,0.134,2022-03,92,,False
01003,0.1669,2022-04,11,0.617,True
01003,0.0559,2022-04,21,,False
01003,0.0548,2022-04,22,,False
01003,0.2102,2022-04,23,0.842,True
01003,0.2104,2022-04,31,0.415,True
01003,0.0874,2022-04,42,,False
01003,0.0938,2022-04,44,,False
01003,0.1305,2022-04,48,,False
01003,0.188,2022-04,51,,False
01003,0.0417,2022-04,52,,False
01003,0.0756,2022-04,53,,False
01003,0.1893,2022-04,54,,False
01003,0.2248,2022-04,56,,False
01003,0.157,2022-04,61,0.748,True
01003,0.0351,2022-04,62,0.936,True
01003,0.0882,2022-04,71,,False
01003,0.0427,2022-04,72,,False
01003,0.0395,2022-04,81,0.503,True
01003,0.0281,2022-04,92,,False
01003,0.1381,2022-05,11,0.477,True
01003,0.1777,2022-05,21,,False
01003,0.1887,2022-05,22,,False
01003,0.0111,2022-05,23,,False
01003,0.2007,2022-05,31,0.806,True
01003,0.1941,2022-05,42,,False
01003,0.2451,2022-05,44,0.639,True
01003,0.0997,2022-05,48,,False
01003,0.2286,2022-05,51,,False
01003,0.0138,2022-05,52,,False
01003,0.0502,2022-05,53,,False
01003,0.1377,2022-05,54,,False
01003,0.11,2022-05,56,,False
01003,0.1723,2022-05,61,,False
01003,0.24,2022-05,62,0.705,True
01003,0.2006,2022-05,71,,False
01003,0.1359,2022-05,72,,False
01003,0.1394,2022-05,81,0.588,True
01003,0.2295,2022-05,92,,False
01003,0.1873,2022-06,11,0.802,True
01003,0.0682,2022-06,21,0.804,True
01003,0.2278,2022-06,22,0.899,True
01003,0.018,2022-06,23,0.976,True
01003,0.2224,2022-06,31,0.888,True
01003,0.2148,2022-06,42,,False
01003,0.0682,2022-06,44,0.858,True
01003,0.0258,2022-06,48,,False
01003,0.1826,2022-06,51,,False
01003,0.1692,2022-06,52,,False
01003,0.2481,2022-06,53,0.611,True
01003,0.2391,2022-06,54,,False
01003,0.1601,2022-06,56,,False
01003,0.1529,2022-06,61,0.996,True
01003,0.1303,2022-06,62,,False
01003,0.0645,2022-06,71,0.517,True
01003,0.0458,2022-06,72,,False
01003,0.1912,2022-06,81,0.562,True
01003,0.1008,2022-06,92,,False
01003,0.1089,2022-07,11,,False
01003,0.1732,2022-07,21,0.682,True
01003,0.1099,2022-07,22,0.863,True
01003,0.1109,2022-07,23,,False
01003,0.1435,2022-07,31,,False
01003,0.1555,2022-07,42,0.77,True
01003,0.0816,2022-07,44,,False
01003,0.042,2022-07,48,,False
01003,0.1295,2022-07,51,,False
01003,0.2242,2022-07,52,0.558,True
01003,0.1604,2022-07,53,,False
01003,0.2326,2022-07,54,,False
01003,0.1777,2022-07,56,0.707,True
01003,0.1078,2022-07,61,0.803,True
01003,0.2463,2022-07,62,0.678,True
01003,0.1588,2022-07,71,,False
01003,0.0806,2022-07,72,,False
01003,0.0394,2022-07,81,,False
01003,0.1509,2022-07,92,,False
01003,0.0797,2022-08,11,,False
01003,0.1143,2022-08,21,,False
01003,0.1745,2022-08,22,0.95,True
01003,0.1327,2022-08,23,0.634,True
01003,0.1651,2022-08,31,0.51,True
01003,0.0787,2022-08,42,0.869,True
01003,0.0182,2022-08,44,0.532,True
01003,0.2415,2022-08,48,,False
01003,0.2471,2022-08,51,,False
01003,0.2357,2022-08,52,,False
01003,0.051,2022-08,53,,False
01003,0.2075,2022-08,54,,False
01003,0.1346,2022-08,56,,False
01003,0.0632,2022-08,61,,False
01003,0.1042,2022-08,62,,False
01003,0.0198,2022-08,71,0.512,True
01003,0.0352,2022-08,72,,False
01003,0.0148,2022-08,81,0.703,True
01003,0.051,2022-08,92,0.889,True
01003,0.1224,2022-09,11,0.742,True
01003,0.2459,2022-09,21,,False
01003,0.1542,2022-09,22,0.72,True
01003,0.1598,2022-09,23,,False
01003,0.1491,2022-09,31,,False
01003,0.124,2022-09,42,,False
01003,0.0723,2022-09,44,,False
01003,0.0874,2022-09,48,,False
01003,0.1048,2022-09,51,,False
01003,0.1729,2022-09,52,,False
01003,0.1489,2022-09,53,,False
01003,0.1671,2022-09,54,0.893,True
01003,0.2401,2022-09,56,0.917,True
01003,0.0958,2022-09,61,0.722,True
01003,0.2061,2022-09,62,0.655,True
01003,0.2143,2022-09,71,0.768,True
01003,0.1261,2022-09,72,0.858,True
01003,0.1887,2022-09,81,,False
01003,0.1238,2022-09,92,,False
01003,0.1674,2022-10,11,0.8,True
01003,0.1696,2022-10,21,0.507,True
01003,0.2233,2022-10,22,0.948,True
01003,0.0459,2022-10,23,,False
01003,0.036,2022-10,31,,False
01003,0.1081,2022-10,42,0.531,True
01003,0.1643,2022-10,44,,False
01003,0.0762,2022-10,48,,False
01003,0.131,2022-10,51,0.526,True
01003,0.0155,2022-10,52,,False
01003,0.2096,2022-10,53,,False
01003,0.1549,2022-10,54,,False
01003,0.1378,2022-10,56,0.748,True
01003,0.0322,2022-10,61,,False
01003,0.1572,2022-10,62,,False
01003,0.0331,2022-10,71,,False
01003,0.0813,2022-10,72,,False
01003,0.1161,2022-10,81,0.79,True
01003,0.0971,2022-10,92,0.441,True
01003,0.1727,2022-11,11,,False
01003,0.1937,2022-11,21,,False
01003,0.11,2022-11,22,,False
01003,0.042,2022-11,23,0.628,True
01003,0.1332,2022-11,31,,False
01003,0.2323,2022-11,42,,False
01003,0.2134,2022-11,44,,False
01003,0.1093,2022-11,48,0.802,True
01003,0.0685,2022-11,51,0.718,True
01003,0.1237,2022-11,52,0.544,True
01003,0.0462,2022-11,53,,False
01003,0.2401,2022-11,54,0.636,True
01003,0.0426,2022-11,56,,False
01003,0.0168,2022-11,61,0.426,True
01003,0.0249,2022-11,62,0.538,True
01003,0.0606,2022-11,71,0.652,True
01003,0.1604,2022-11,72,,False
01003,0.0627,2022-11,81,,False
01003,0.058,2022-11,92,0.691,True
01003,0.0389,2022-12,11,,False
01003,0.1268,2022-12,21,0.86,True
01003,0.1154,2022-12,22,,False
01003,0.0832,2022-12,23,0.685,True
01003,0.2454,2022-12,31,,False
01003,0.1761,2022-12,42,,False
01003,0.0518,2022-12,44,0.912,True
01003,0.1996,2022-12,48,,False
01003,0.0716,2022-12,51,,False
01003,0.1378,2022-12,52,,False
01003,0.1718,2022-12,53,0.752,True
01003,0.0477,2022-12,54,0.891,True
01003,0.097,2022-12,56,,False
01003,0.1519,2022-12,61,,False
01003,0.0968,2022-12,62,,False
01003,0.1576,2022-12,71,0.821,True
01003,0.2373,2022-12,72,0.469,True
01003,0.2334,2022-12,81,,False
01003,0.1362,2022-12,92,,False
01003,0.1356,2023-01,11,,False
01003,0.0228,2023-01,21,0.855,True
01003,0.2223,2023-01,22,0.681,True
01003,0.0548,2023-01,23,,False
01003,0.1845,2023-01,31,0.806,True
01003,0.2004,2023-01,42,0.578,True
01003,0.1098,2023-01,44,,False
01003,0.1052,2023-01,48,,False
01003,0.1131,2023-01,51,,False
01003,0.0271,2023-01,52,0.944,True
01003,0.0544,2023-01,53,,False
01003,0.2352,2023-01,54,0.535,True
01003,0.2192,2023-01,56,,False
01003,0.1052,2023-01,61,,False
01003,0.0371,2023-01,62,0.878,True
01003,0.2007,2023-01,71,,False
01003,0.2134,2023-01,72,0.431,True
01003,0.1065,2023-01,81,0.825,True
01003,0.016,2023-01,92,0.5,True
01003,0.027,2023-02,11,0.85,True
01003,0.0323,2023-02,21,,False
01003,0.1414,2023-02,22,0.581,True
01003,0.1944,2023-02,23,0.481,True
01003,0.0646,2023-02,31,0.791,True
01003,0.0635,2023-02,42,,False
01003,0.1251,2023-02,44,0.975,True
01003,0.1808,2023-02,48,,False
01003,0.1788,2023-02,51,0.659,True
01003,0.187,2023-02,52,,False
01003,0.0373,2023-02,53,,False
01003,0.2478,2023-02,54,,False
01003,0.1141,2023-02,56,,False
01003,0.1588,2023-02,61,,False
